country_code,iyear,region,sfi,effect,legit,seceff,secleg,poleff,polleg,ecoeff,ecoleg,soceff,socleg,elec_leftsoc,elec_comm,elec_conserv,elec_right,turnout,region_txt,kills,killster,nattacks,armed_assault_type,bomb_exp_type,cit_tar,gov_tar,mil_tar,happiness_score,gdp_per_capita,family,life,freedom,generosity,trust,dystopia,num_arrivals
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.876,0.5906600000000001,0.73803,0.54909,0.59591,0.24249,0.42191999999999996,1.7379900000000001,36945814.5755083
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.876,0.5906600000000001,0.73803,0.54909,0.59591,0.24249,0.42191999999999996,1.7379900000000001,36945814.5755084
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.876,0.5906600000000001,0.73803,0.54909,0.59591,0.24249,0.42191999999999996,1.7379900000000001,36656024.3555355
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.876,0.5906600000000001,0.73803,0.54909,0.59591,0.24249,0.42191999999999996,1.7379900000000001,333923473.700248
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,78853812.60799399
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,6437000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,70989000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,225432798.21692002
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,263417416.587975
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,151128010.376548
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,152893791.809758
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,351169000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,601997218.544076
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,166353638.142675
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,149581192.285365
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,461988000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,20417864.858609803
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,716123988.437011
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,445175546.101309
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,502376455.781008
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,47567273.3496668
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,55825475.7026037
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,288159383.16373396
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,96147855.64281851
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,83030000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,78458000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,30106247.1236091
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,482898253.93161505
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,14940045.5084578
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,130101585.53741398
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,85021471.0189445
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,44037878.1657308
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,44464421.800973
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,463759004.99431103
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,95656000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,660053000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,35089144.4831745
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,1259767.61028143
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,645431600.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,16913183.5631422
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,42527696.1033895
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,19195192.4710806
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,19195192.4710806
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,36945814.5755083
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,36945814.5755084
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,36656024.3555355
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,333923473.700248
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,78853812.60799399
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,6437000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,70989000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,225432798.21692002
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,263417416.587975
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,151128010.376548
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,152893791.809758
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,351169000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,601997218.544076
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,166353638.142675
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,149581192.285365
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,461988000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,20417864.858609803
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,716123988.437011
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,445175546.101309
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,502376455.781008
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,47567273.3496668
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,55825475.7026037
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,288159383.16373396
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,96147855.64281851
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,83030000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,78458000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,30106247.1236091
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,482898253.93161505
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,14940045.5084578
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,130101585.53741398
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,85021471.0189445
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,44037878.1657308
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,44464421.800973
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,463759004.99431103
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,95656000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,660053000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,35089144.4831745
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,1259767.61028143
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,645431600.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,16913183.5631422
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,42527696.1033895
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,19195192.4710806
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,19195192.4710806
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,36945814.5755083
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,36945814.5755084
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,36656024.3555355
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11250999999999999,2.0438400000000003,333923473.700248
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,78853812.60799399
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,6437000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,70989000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,225432798.21692002
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,263417416.587975
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,151128010.376548
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,152893791.809758
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,351169000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,601997218.544076
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,166353638.142675
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,149581192.285365
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,461988000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,20417864.858609803
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,716123988.437011
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,445175546.101309
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,502376455.781008
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,47567273.3496668
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,55825475.7026037
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,288159383.16373396
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,96147855.64281851
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,83030000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,78458000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,30106247.1236091
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,482898253.93161505
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,14940045.5084578
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,130101585.53741398
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,85021471.0189445
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,44037878.1657308
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,44464421.800973
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,463759004.99431103
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,95656000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,660053000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,35089144.4831745
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,1259767.61028143
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,645431600.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,16913183.5631422
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,42527696.1033895
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,19195192.4710806
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,19195192.4710806
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,36945814.5755083
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,36945814.5755084
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,36656024.3555355
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5169999999999995,0.0,1.0012,0.09806000000000001,0.22605,0.07625,0.24834,2.86712,333923473.700248
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,78853812.60799399
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,6437000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,70989000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,225432798.21692002
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,263417416.587975
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,151128010.376548
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,152893791.809758
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,351169000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,601997218.544076
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,166353638.142675
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,149581192.285365
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,461988000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,20417864.858609803
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,716123988.437011
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,445175546.101309
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,502376455.781008
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,47567273.3496668
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,55825475.7026037
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,288159383.16373396
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,96147855.64281851
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,83030000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,78458000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,30106247.1236091
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,482898253.93161505
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,14940045.5084578
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,130101585.53741398
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,85021471.0189445
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,44037878.1657308
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,44464421.800973
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,463759004.99431103
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,95656000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,660053000.0
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989,0.67866,0.6629,0.31051,0.41466000000000003,0.11685999999999999,0.12387999999999999,1.68135,35089144.4831745
