country_code;iyear;region;sfi;effect;legit;seceff;secleg;poleff;polleg;ecoeff;ecoleg;soceff;socleg
GRC;2002;6;0;0;0;0;0;0;0;0;0;0;0
GRC;2003;6;0;0;0;0;0;0;0;0;0;0;0
GRC;2004;6;0;0;0;0;0;0;0;0;0;0;0
GRC;2005;6;0;0;0;0;0;0;0;0;0;0;0
GRC;2006;6;1;0;1;0;1;0;0;0;0;0;0
GRC;2007;6;1;0;1;0;1;0;0;0;0;0;0
GRC;2008;6;1;0;1;0;1;0;0;0;0;0;0
GRC;2009;6;1;0;1;0;1;0;0;0;0;0;0
GRC;2010;6;1;0;1;0;1;0;0;0;0;0;0
GRC;2011;6;1;0;1;0;1;0;0;0;0;0;0
GRC;2012;6;2;0;2;0;1;0;0;0;1;0;0
GRC;2013;6;2;0;2;0;1;0;0;0;1;0;0
GRC;2014;6;2;0;2;0;1;0;0;0;1;0;0
GRC;2015;6;2;0;2;0;1;0;0;0;1;0;0
GRC;2016;6;2;0;2;0;1;0;0;0;1;0;0
GRC;2017;6;3;0;3;0;1;0;1;0;1;0;0
GRC;2018;6;3;0;3;0;1;0;1;0;1;0;0
GRG;1995;5;14;8;6;1;2;2;2;3;1;2;1
GRG;1996;5;10;7;3;1;1;2;2;3;0;1;0
GRG;1997;5;10;7;3;1;1;2;2;3;0;1;0
GRG;1998;5;11;7;4;1;2;2;2;3;0;1;0
GRG;1999;5;11;7;4;1;1;2;2;3;1;1;0
GRG;2000;5;12;7;5;1;1;2;3;3;1;1;0
GRG;2001;5;11;6;5;1;1;1;3;3;1;1;0
GRG;2002;5;11;5;6;0;1;1;3;3;1;1;1
GRG;2003;5;11;5;6;0;1;2;3;2;1;1;1
GRG;2004;5;9;5;4;0;1;2;2;2;1;1;0
GRG;2005;5;8;4;4;0;1;2;2;2;1;0;0
GRG;2006;5;6;4;2;0;1;2;1;2;0;0;0
GRG;2007;5;8;4;4;0;1;2;3;2;0;0;0
GRG;2008;5;8;5;3;1;1;2;2;2;0;0;0
GRG;2009;5;8;5;3;1;1;2;2;2;0;0;0
GRG;2010;5;8;5;3;1;1;2;2;2;0;0;0
GRG;2011;5;8;5;3;1;1;2;2;2;0;0;0
GRG;2012;5;8;5;3;1;1;2;2;2;0;0;0
GRG;2013;5;7;4;3;0;1;2;2;2;0;0;0
GRG;2014;5;7;4;3;0;1;2;2;2;0;0;0
GRG;2015;5;6;3;3;0;1;1;2;2;0;0;0
GRG;2016;5;6;3;3;0;1;1;2;2;0;0;0
GRG;2017;5;4;2;2;0;0;1;2;1;0;0;0
GRG;2018;5;5;3;2;0;0;2;2;1;0;0;0
GUA;1995;4;20;10;10;3;3;3;3;2;1;2;3
GUA;1996;4;18;10;8;3;3;3;2;2;1;2;2
GUA;1997;4;16;10;6;3;2;3;1;2;1;2;2
GUA;1998;4;17;10;7;3;2;3;2;2;1;2;2
GUA;1999;4;16;9;7;2;2;3;2;2;1;2;2
GUA;2000;4;16;9;7;2;2;3;2;2;1;2;2
GUA;2001;4;16;9;7;2;2;3;2;2;1;2;2
GUA;2002;4;16;9;7;2;2;3;2;2;1;2;2
GUA;2003;4;14;8;6;2;2;2;2;2;1;2;1
GUA;2004;4;12;8;4;2;1;2;2;2;0;2;1
GUA;2005;4;13;8;5;2;2;2;2;2;0;2;1
GUA;2006;4;12;7;5;2;2;1;2;2;0;2;1
GUA;2007;4;12;7;5;2;2;1;2;2;0;2;1
GUA;2008;4;11;6;5;2;2;0;2;2;0;2;1
GUA;2009;4;11;6;5;2;2;0;2;2;0;2;1
GUA;2010;4;10;5;5;1;2;0;2;2;0;2;1
GUA;2011;4;9;5;4;1;1;0;2;2;0;2;1
GUA;2012;4;9;5;4;1;1;0;2;2;0;2;1
GUA;2013;4;7;3;4;0;1;0;2;2;0;1;1
GUA;2014;4;7;3;4;0;1;0;2;2;0;1;1
GUA;2015;4;7;3;4;0;1;0;2;2;0;1;1
GUA;2016;4;8;4;4;0;1;1;2;2;0;1;1
GUA;2017;4;8;4;4;0;1;1;2;2;0;1;1
GUA;2018;4;8;4;4;0;1;1;2;2;0;1;1
GUI;1995;2;18;9;9;0;1;3;3;3;2;3;3
GUI;1996;2;18;9;9;0;1;3;3;3;2;3;3
GUI;1997;2;18;9;9;0;1;3;3;3;2;3;3
GUI;1998;2;19;10;9;0;1;3;3;4;2;3;3
GUI;1999;2;19;10;9;0;1;3;3;4;2;3;3
GUI;2000;2;21;11;10;1;2;3;3;4;2;3;3
GUI;2001;2;21;11;10;1;2;3;3;4;2;3;3
GUI;2002;2;20;11;9;1;1;3;3;4;2;3;3
GUI;2003;2;19;10;9;0;1;3;3;4;2;3;3
GUI;2004;2;19;10;9;0;1;3;3;4;2;3;3
GUI;2005;2;19;10;9;0;1;3;3;4;2;3;3
GUI;2006;2;18;10;8;0;1;3;3;4;2;3;2
GUI;2007;2;19;10;9;0;2;3;3;4;2;3;2
GUI;2008;2;18;9;9;0;2;2;3;4;2;3;2
GUI;2009;2;19;9;10;0;3;2;3;4;2;3;2
GUI;2010;2;19;10;9;0;3;3;2;4;2;3;2
GUI;2011;2;19;10;9;0;2;3;3;4;2;3;2
GUI;2012;2;18;10;8;0;1;3;3;4;2;3;2
GUI;2013;2;18;10;8;0;1;3;3;4;2;3;2
GUI;2014;2;18;10;8;0;1;3;3;4;2;3;2
GUI;2015;2;18;10;8;0;1;3;3;4;2;3;2
GUI;2016;2;18;10;8;0;1;3;3;4;2;3;2
GUI;2017;2;17;8;9;0;1;3;3;3;3;2;2
GUI;2018;2;18;9;9;0;1;3;3;3;3;3;2
GUY;1995;4;12;5;7;0;0;1;3;3;2;1;2
GUY;1996;4;11;5;6;0;0;1;3;3;2;1;1
GUY;1997;4;11;5;6;0;0;1;3;3;2;1;1
GUY;1998;4;11;5;6;0;0;1;3;3;2;1;1
GUY;1999;4;11;5;6;0;0;1;3;3;2;1;1
GUY;2000;4;12;5;7;0;1;1;3;3;2;1;1
GUY;2001;4;12;5;7;0;1;1;3;3;2;1;1
GUY;2002;4;11;4;7;0;1;0;3;3;2;1;1
GUY;2003;4;10;4;6;0;1;0;3;3;1;1;1
GUY;2004;4;10;4;6;0;1;0;3;3;1;1;1
GUY;2005;4;10;4;6;0;1;0;3;3;1;1;1
GUY;2006;4;11;4;7;0;1;0;3;3;2;1;1
GUY;2007;4;11;4;7;0;1;0;3;3;2;1;1
GUY;2008;4;12;4;8;0;1;0;3;3;3;1;1
GUY;2009;4;12;4;8;0;1;0;3;3;3;1;1
GUY;2010;4;12;4;8;0;1;0;3;3;3;1;1
GUY;2011;4;11;3;8;0;1;0;3;2;3;1;1
GUY;2012;4;11;3;8;0;1;0;3;2;3;1;1
GUY;2013;4;11;3;8;0;1;0;3;2;3;1;1
GUY;2014;4;10;3;7;0;0;0;3;2;3;1;1
GUY;2015;4;9;3;6;0;0;0;2;2;3;1;1
GUY;2016;4;9;3;6;0;0;0;2;2;3;1;1
GUY;2017;4;8;3;5;0;0;0;1;2;3;1;1
GUY;2018;4;8;3;5;0;0;0;1;2;3;1;1
HAI;1995;4;17;10;7;0;3;3;1;4;0;3;3
HAI;1996;4;16;10;6;0;2;3;1;4;0;3;3
HAI;1997;4;15;10;5;0;1;3;1;4;0;3;3
HAI;1998;4;16;10;6;0;2;3;1;4;0;3;3
HAI;1999;4;13;9;4;0;1;3;0;3;0;3;3
HAI;2000;4;16;10;6;0;2;3;1;4;0;3;3
HAI;2001;4;15;10;5;0;2;3;1;4;0;3;2
HAI;2002;4;15;10;5;0;2;3;1;4;0;3;2
HAI;2003;4;15;10;5;0;2;3;1;4;0;3;2
HAI;2004;4;15;11;4;1;2;3;0;4;0;3;2
HAI;2005;4;14;10;4;1;2;3;0;4;0;2;2
HAI;2006;4;13;9;4;1;2;2;0;4;0;2;2
HAI;2007;4;14;9;5;1;2;2;1;4;0;2;2
HAI;2008;4;14;9;5;1;2;2;1;4;0;2;2
HAI;2009;4;14;9;5;1;2;2;1;4;0;2;2
HAI;2010;4;18;10;8;1;2;3;3;4;0;2;3
HAI;2011;4;15;9;6;0;1;3;3;4;0;2;2
HAI;2012;4;15;9;6;0;1;3;3;4;0;2;2
HAI;2013;4;15;9;6;0;1;3;3;4;0;2;2
HAI;2014;4;15;9;6;0;1;3;3;4;0;2;2
HAI;2015;4;15;9;6;0;1;3;3;4;0;2;2
HAI;2016;4;14;8;6;0;1;2;3;4;0;2;2
HAI;2017;4;11;8;3;0;1;2;0;4;0;2;2
HAI;2018;4;11;8;3;0;1;2;0;4;0;2;2
HON;1995;4;13;7;6;2;1;0;1;3;3;2;1
HON;1996;4;10;5;5;1;1;0;1;2;2;2;1
HON;1997;4;10;5;5;1;1;0;1;2;2;2;1
HON;1998;4;10;5;5;1;1;0;1;2;2;2;1
HON;1999;4;11;7;4;1;1;1;1;3;1;2;1
HON;2000;4;10;6;4;1;1;1;1;2;1;2;1
HON;2001;4;10;6;4;1;1;1;1;2;1;2;1
HON;2002;4;10;5;5;0;1;1;1;2;2;2;1
HON;2003;4;10;5;5;0;2;1;1;2;1;2;1
HON;2004;4;9;5;4;0;1;1;1;2;1;2;1
HON;2005;4;9;5;4;0;1;1;1;2;1;2;1
HON;2006;4;9;5;4;0;1;1;1;2;1;2;1
HON;2007;4;8;4;4;0;1;1;1;2;1;1;1
HON;2008;4;8;4;4;0;1;1;1;2;1;1;1
HON;2009;4;9;4;5;0;2;1;1;2;1;1;1
HON;2010;4;9;4;5;0;2;1;1;2;1;1;1
HON;2011;4;9;4;5;0;2;1;1;2;1;1;1
HON;2012;4;7;4;3;0;1;1;1;2;1;1;0
HON;2013;4;7;4;3;0;1;1;1;2;1;1;0
HON;2014;4;7;4;3;0;1;1;1;2;1;1;0
HON;2015;4;7;4;3;0;1;1;1;2;1;1;0
HON;2016;4;7;4;3;0;1;1;1;2;1;1;0
HON;2017;4;7;4;3;0;1;1;1;2;1;1;0
HON;2018;4;7;4;3;0;1;1;1;2;1;1;0
HUN;1995;5;1;1;0;0;0;1;0;0;0;0;0
HUN;1996;5;1;1;0;0;0;1;0;0;0;0;0
HUN;1997;5;1;1;0;0;0;1;0;0;0;0;0
HUN;1998;5;1;1;0;0;0;1;0;0;0;0;0
HUN;1999;5;1;1;0;0;0;1;0;0;0;0;0
HUN;2000;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2001;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2002;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2003;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2004;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2005;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2006;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2007;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2008;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2009;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2010;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2011;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2012;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2013;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2014;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2015;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2016;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2017;5;0;0;0;0;0;0;0;0;0;0;0
HUN;2018;5;0;0;0;0;0;0;0;0;0;0;0
IND;1995;3;17;10;7;3;3;1;2;4;0;2;2
IND;1996;3;17;10;7;3;3;1;2;4;0;2;2
IND;1997;3;16;9;7;3;3;1;2;3;0;2;2
IND;1998;3;16;9;7;3;3;1;2;3;0;2;2
IND;1999;3;14;8;6;3;2;0;2;3;0;2;2
IND;2000;3;14;8;6;3;2;0;2;3;0;2;2
IND;2001;3;14;8;6;3;2;0;2;3;0;2;2
IND;2002;3;14;8;6;3;2;0;2;3;0;2;2
IND;2003;3;14;8;6;3;2;0;2;3;0;2;2
IND;2004;3;12;8;4;3;2;0;1;3;0;2;1
IND;2005;3;12;8;4;3;2;0;1;3;0;2;1
IND;2006;3;12;8;4;3;2;0;1;3;0;2;1
IND;2007;3;12;8;4;3;2;0;1;3;0;2;1
IND;2008;3;12;8;4;3;2;0;1;3;0;2;1
IND;2009;3;13;8;5;3;2;0;1;3;0;2;2
IND;2010;3;13;8;5;3;2;0;1;3;0;2;2
IND;2011;3;13;8;5;3;2;0;1;3;0;2;2
IND;2012;3;13;8;5;3;2;0;1;3;0;2;2
IND;2013;3;12;8;4;3;2;0;1;3;0;2;1
IND;2014;3;12;8;4;3;2;0;1;3;0;2;1
IND;2015;3;12;8;4;3;2;0;1;3;0;2;1
IND;2016;3;11;7;4;3;2;0;1;2;0;2;1
IND;2017;3;10;6;4;3;2;0;1;2;0;1;1
IND;2018;3;11;7;4;3;2;0;1;2;0;2;1
INS;1995;2;15;9;6;3;2;1;2;3;0;2;2
INS;1996;2;15;9;6;3;2;1;2;3;0;2;2
INS;1997;2;14;8;6;3;2;1;2;2;0;2;2
INS;1998;2;13;9;4;3;2;1;1;3;0;2;1
INS;1999;2;13;9;4;3;2;1;1;3;0;2;1
INS;2000;2;13;9;4;3;2;1;1;3;0;2;1
INS;2001;2;13;9;4;3;2;1;1;3;0;2;1
INS;2002;2;13;9;4;3;2;1;1;3;0;2;1
INS;2003;2;14;9;5;3;3;1;1;3;0;2;1
INS;2004;2;11;8;3;3;2;1;0;2;0;2;1
INS;2005;2;11;8;3;3;2;1;0;2;0;2;1
INS;2006;2;9;7;2;2;1;1;0;2;0;2;1
INS;2007;2;10;7;3;2;1;1;0;2;1;2;1
INS;2008;2;10;7;3;2;1;1;0;2;1;2;1
INS;2009;2;9;5;4;2;2;0;0;2;1;1;1
INS;2010;2;9;5;4;2;2;0;0;2;1;1;1
INS;2011;2;9;5;4;2;2;0;0;2;1;1;1
INS;2012;2;9;5;4;2;2;0;0;2;1;1;1
INS;2013;2;9;5;4;2;2;0;0;2;1;1;1
INS;2014;2;8;5;3;2;1;0;0;2;1;1;1
INS;2015;2;7;4;3;1;1;0;0;2;1;1;1
INS;2016;2;8;5;3;1;1;1;0;2;1;1;1
INS;2017;2;8;4;4;0;1;1;1;2;1;1;1
INS;2018;2;8;4;4;0;1;1;1;2;1;1;1
IRE;1995;6;0;0;0;0;0;0;0;0;0;0;0
IRE;1996;6;0;0;0;0;0;0;0;0;0;0;0
IRE;1997;6;0;0;0;0;0;0;0;0;0;0;0
IRE;1998;6;0;0;0;0;0;0;0;0;0;0;0
IRE;1999;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2000;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2001;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2002;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2003;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2004;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2005;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2006;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2007;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2008;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2009;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2010;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2011;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2012;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2013;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2014;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2015;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2016;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2017;6;0;0;0;0;0;0;0;0;0;0;0
IRE;2018;6;0;0;0;0;0;0;0;0;0;0;0
IRN;1995;2;17;8;9;3;2;1;2;2;3;2;2
IRN;1996;2;17;8;9;3;2;1;2;2;3;2;2
IRN;1997;2;19;8;11;3;3;2;3;2;3;1;2
IRN;1998;2;17;8;9;3;2;2;3;2;2;1;2
IRN;1999;2;17;6;11;2;3;1;3;2;3;1;2
IRN;2000;2;16;6;10;2;2;1;3;2;3;1;2
IRN;2001;2;16;6;10;2;2;1;3;2;3;1;2
IRN;2002;2;16;7;9;2;2;2;3;2;3;1;1
IRN;2003;2;16;7;9;2;2;2;3;2;3;1;1
IRN;2004;2;15;7;8;2;2;2;2;2;3;1;1
IRN;2005;2;15;7;8;2;2;2;2;2;3;1;1
IRN;2006;2;15;7;8;2;2;2;2;2;3;1;1
IRN;2007;2;14;6;8;2;2;2;2;1;3;1;1
IRN;2008;2;14;6;8;2;2;2;2;1;3;1;1
IRN;2009;2;13;5;8;1;2;2;2;1;3;1;1
IRN;2010;2;11;3;8;0;2;2;2;1;3;0;1
IRN;2011;2;11;3;8;0;2;2;2;1;3;0;1
IRN;2012;2;11;3;8;0;2;2;2;1;3;0;1
IRN;2013;2;10;3;7;0;2;2;2;1;2;0;1
IRN;2014;2;9;2;7;0;2;1;2;1;2;0;1
IRN;2015;2;9;2;7;0;2;1;2;1;2;0;1
IRN;2016;2;9;2;7;0;2;1;2;1;2;0;1
IRN;2017;2;9;2;7;0;2;1;2;1;2;0;1
IRN;2018;2;9;2;7;0;2;1;2;1;2;0;1
IRQ;1995;2;19;9;10;3;3;3;3;2;2;1;2
IRQ;1996;2;20;10;10;3;3;3;3;2;2;2;2
IRQ;1997;2;20;10;10;3;3;3;3;2;2;2;2
IRQ;1998;2;20;10;10;3;3;3;3;2;2;2;2
IRQ;1999;2;21;10;11;3;3;3;3;2;2;2;3
IRQ;2000;2;19;9;10;3;3;3;3;2;2;1;2
IRQ;2001;2;19;9;10;3;3;3;3;2;2;1;2
IRQ;2002;2;19;9;10;3;3;3;3;2;2;1;2
IRQ;2003;2;20;11;9;3;3;3;1;3;3;2;2
IRQ;2004;2;19;10;9;3;3;3;1;2;3;2;2
IRQ;2005;2;21;10;11;3;3;3;3;2;3;2;2
IRQ;2006;2;20;10;10;3;3;3;3;2;3;2;1
IRQ;2007;2;20;10;10;3;3;3;3;2;3;2;1
IRQ;2008;2;20;10;10;3;3;3;3;2;3;2;1
IRQ;2009;2;20;10;10;3;3;3;3;2;3;2;1
IRQ;2010;2;19;9;10;3;3;2;3;2;3;2;1
IRQ;2011;2;20;10;10;3;3;3;3;2;3;2;1
IRQ;2012;2;19;9;10;3;3;2;3;2;3;2;1
IRQ;2013;2;18;8;10;3;3;2;3;2;3;1;1
IRQ;2014;2;18;8;10;3;3;2;3;2;3;1;1
IRQ;2015;2;18;8;10;3;3;2;3;2;3;1;1
IRQ;2016;2;18;8;10;3;3;2;3;2;3;1;1
IRQ;2017;2;18;8;10;3;3;2;3;2;3;1;1
IRQ;2018;2;18;8;10;3;3;2;3;2;3;1;1
ISR;1995;99;7;3;4;2;1;1;3;0;0;0;0
ISR;1996;99;7;3;4;2;1;1;3;0;0;0;0
ISR;1997;99;7;3;4;2;1;1;3;0;0;0;0
ISR;1998;99;7;3;4;2;1;1;3;0;0;0;0
ISR;1999;99;8;3;5;2;2;1;3;0;0;0;0
ISR;2000;99;8;3;5;2;2;1;3;0;0;0;0
ISR;2001;99;8;3;5;2;2;1;3;0;0;0;0
ISR;2002;99;9;3;6;2;3;1;3;0;0;0;0
ISR;2003;99;9;3;6;2;3;1;3;0;0;0;0
ISR;2004;99;9;3;6;2;3;1;3;0;0;0;0
ISR;2005;99;8;3;5;2;2;1;3;0;0;0;0
ISR;2006;99;8;3;5;2;2;1;3;0;0;0;0
ISR;2007;99;8;3;5;2;2;1;3;0;0;0;0
ISR;2008;99;9;3;6;2;3;1;3;0;0;0;0
ISR;2009;99;9;3;6;2;3;1;3;0;0;0;0
ISR;2010;99;8;2;6;2;3;0;3;0;0;0;0
ISR;2011;99;8;2;6;2;3;0;3;0;0;0;0
ISR;2012;99;8;2;6;2;3;0;3;0;0;0;0
ISR;2013;99;8;2;6;2;3;0;3;0;0;0;0
ISR;2014;99;7;2;5;2;2;0;3;0;0;0;0
ISR;2015;99;7;2;5;2;2;0;3;0;0;0;0
ISR;2016;99;7;2;5;2;2;0;3;0;0;0;0
ISR;2017;99;7;2;5;2;2;0;3;0;0;0;0
ISR;2018;99;7;2;5;2;2;0;3;0;0;0;0
ITA;1995;6;1;1;0;0;0;1;0;0;0;0;0
ITA;1996;6;1;1;0;0;0;1;0;0;0;0;0
ITA;1997;6;1;1;0;0;0;1;0;0;0;0;0
ITA;1998;6;1;1;0;0;0;1;0;0;0;0;0
ITA;1999;6;1;1;0;0;0;1;0;0;0;0;0
ITA;2000;6;1;1;0;0;0;1;0;0;0;0;0
ITA;2001;6;1;1;0;0;0;1;0;0;0;0;0
ITA;2002;6;1;1;0;0;0;1;0;0;0;0;0
ITA;2003;6;1;1;0;0;0;1;0;0;0;0;0
ITA;2004;6;1;1;0;0;0;1;0;0;0;0;0
ITA;2005;6;1;1;0;0;0;1;0;0;0;0;0
ITA;2006;6;1;1;0;0;0;1;0;0;0;0;0
ITA;2007;6;1;1;0;0;0;1;0;0;0;0;0
ITA;2008;6;0;0;0;0;0;0;0;0;0;0;0
ITA;2009;6;0;0;0;0;0;0;0;0;0;0;0
ITA;2010;6;0;0;0;0;0;0;0;0;0;0;0
ITA;2011;6;0;0;0;0;0;0;0;0;0;0;0
ITA;2012;6;0;0;0;0;0;0;0;0;0;0;0
ITA;2013;6;0;0;0;0;0;0;0;0;0;0;0
ITA;2014;6;0;0;0;0;0;0;0;0;0;0;0
ITA;2015;6;0;0;0;0;0;0;0;0;0;0;0
ITA;2016;6;0;0;0;0;0;0;0;0;0;0;0
ITA;2017;6;1;0;1;0;0;0;1;0;0;0;0
ITA;2018;6;1;0;1;0;0;0;1;0;0;0;0
IVO;1995;1;16;8;8;0;1;2;1;3;3;3;3
IVO;1996;1;16;8;8;0;1;2;1;3;3;3;3
IVO;1997;1;15;8;7;0;1;2;1;3;2;3;3
IVO;1998;1;15;8;7;0;1;2;1;3;2;3;3
IVO;1999;1;16;9;7;0;1;3;1;3;2;3;3
IVO;2000;1;19;10;9;1;2;3;2;3;2;3;3
IVO;2001;1;19;10;9;1;2;3;2;3;2;3;3
IVO;2002;1;20;10;10;1;2;3;3;3;2;3;3
IVO;2003;1;20;10;10;1;2;3;3;3;2;3;3
IVO;2004;1;21;10;11;1;3;3;3;3;2;3;3
IVO;2005;1;18;9;9;1;2;3;3;3;2;2;2
IVO;2006;1;18;9;9;1;2;3;3;3;2;2;2
IVO;2007;1;15;9;6;1;2;3;0;3;2;2;2
IVO;2008;1;15;9;6;1;2;3;0;3;2;2;2
IVO;2009;1;15;9;6;1;2;3;0;3;2;2;2
IVO;2010;1;18;9;9;1;2;3;3;3;2;2;2
IVO;2011;1;16;9;7;1;2;3;1;3;2;2;2
IVO;2012;1;16;9;7;1;2;3;1;3;2;2;2
IVO;2013;1;16;9;7;1;2;3;1;3;2;2;2
IVO;2014;1;17;9;8;1;2;3;1;3;2;2;3
IVO;2015;1;17;9;8;1;2;3;1;3;2;2;3
IVO;2016;1;17;9;8;1;2;3;1;3;2;2;3
IVO;2017;1;17;8;9;1;2;2;2;3;2;2;3
IVO;2018;1;16;7;9;0;2;2;2;3;2;2;3
JAM;1995;4;5;2;3;0;1;0;0;1;1;1;1
JAM;1996;4;5;2;3;0;0;0;0;1;2;1;1
JAM;1997;4;5;2;3;0;1;0;0;1;2;1;0
JAM;1998;4;5;2;3;0;1;0;0;1;2;1;0
JAM;1999;4;5;2;3;0;1;0;0;1;2;1;0
JAM;2000;4;5;2;3;0;1;0;0;1;2;1;0
JAM;2001;4;5;2;3;0;1;0;0;1;2;1;0
JAM;2002;4;3;2;1;0;1;0;0;1;0;1;0
JAM;2003;4;4;2;2;0;2;0;0;1;0;1;0
JAM;2004;4;4;2;2;0;1;0;0;1;0;1;1
JAM;2005;4;4;2;2;0;1;1;0;1;0;0;1
JAM;2006;4;2;1;1;0;1;0;0;1;0;0;0
JAM;2007;4;2;1;1;0;1;0;0;1;0;0;0
JAM;2008;4;2;1;1;0;1;0;0;1;0;0;0
JAM;2009;4;3;1;2;0;2;0;0;1;0;0;0
JAM;2010;4;3;1;2;0;2;0;0;1;0;0;0
JAM;2011;4;3;1;2;0;2;0;0;1;0;0;0
JAM;2012;4;3;1;2;0;2;0;0;1;0;0;0
JAM;2013;4;2;0;2;0;2;0;0;0;0;0;0
JAM;2014;4;3;0;3;0;2;0;0;0;0;0;1
JAM;2015;4;3;1;2;0;2;0;0;1;0;0;0
JAM;2016;4;3;1;2;0;2;0;0;1;0;0;0
JAM;2017;4;3;1;2;0;2;0;0;1;0;0;0
JAM;2018;4;3;1;2;0;2;0;0;1;0;0;0
JOR;1995;2;9;5;4;0;1;2;2;2;0;1;1
JOR;1996;2;9;5;4;0;1;2;2;2;0;1;1
JOR;1997;2;9;5;4;0;1;2;2;2;0;1;1
JOR;1998;2;9;5;4;0;1;2;2;2;0;1;1
JOR;1999;2;7;3;4;0;1;0;2;2;0;1;1
JOR;2000;2;7;3;4;0;1;0;2;2;0;1;1
JOR;2001;2;7;3;4;0;1;0;2;2;0;1;1
JOR;2002;2;6;3;3;0;1;0;2;2;0;1;0
JOR;2003;2;6;3;3;0;1;0;2;2;0;1;0
JOR;2004;2;6;3;3;0;1;0;2;2;0;1;0
JOR;2005;2;6;3;3;0;1;0;2;2;0;1;0
JOR;2006;2;6;3;3;0;1;0;2;2;0;1;0
JOR;2007;2;6;3;3;0;1;0;2;2;0;1;0
JOR;2008;2;6;3;3;0;1;0;2;2;0;1;0
JOR;2009;2;6;3;3;0;1;0;2;2;0;1;0
JOR;2010;2;6;3;3;0;1;0;2;2;0;1;0
JOR;2011;2;7;3;4;0;2;0;2;2;0;1;0
JOR;2012;2;8;4;4;0;2;1;2;2;0;1;0
JOR;2013;2;7;3;4;0;2;1;2;2;0;0;0
JOR;2014;2;6;3;3;0;1;1;2;2;0;0;0
JOR;2015;2;6;3;3;0;1;1;2;2;0;0;0
JOR;2016;2;6;3;3;0;1;1;2;2;0;0;0
JOR;2017;2;7;3;4;0;2;1;2;2;0;0;0
JOR;2018;2;7;3;4;0;2;1;2;2;0;0;0
JPN;1995;3;0;0;0;0;0;0;0;0;0;0;0
JPN;1996;3;0;0;0;0;0;0;0;0;0;0;0
JPN;1997;3;0;0;0;0;0;0;0;0;0;0;0
JPN;1998;3;0;0;0;0;0;0;0;0;0;0;0
JPN;1999;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2000;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2001;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2002;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2003;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2004;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2005;3;3;0;3;0;0;0;0;0;3;0;0
JPN;2006;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2007;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2008;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2009;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2010;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2011;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2012;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2013;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2014;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2015;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2016;3;0;0;0;0;0;0;0;0;0;0;0
JPN;2017;3;1;0;1;0;0;0;1;0;0;0;0
JPN;2018;3;1;0;1;0;0;0;1;0;0;0;0
KEN;1995;1;15;8;7;1;2;2;2;3;1;2;2
KEN;1996;1;14;7;7;0;2;2;2;3;1;2;2
