gname,gid,year,end,duration,base,num_base,mul_bases,EAP,ECA,LAC,MENA,NA,SAS,SSA,left,nat,rel,right,size,peak_size,ercsr,pch,sq,tch,terr_POP,shr_trans,total_atks,total_casualties,endstr,terrctrl,lead_hierarch,drugtk,diversity,kidnap,state_sponsor,num_sponsor,social_service,public_service,num_allies,num_rivals,num_enemies,fate_leader,total_deaths,total_injuries,terr_deaths,terr_injuries,nonterr_deaths,nonterr_injuries,terr_casualties,nonterr_casualties
Arab Movement of Azawad,99,2014,0,3,Mali,1,0,0,0,0,0,0,0,1,,,,,,100.0,0.0,0.0,1.0,0.0,0.11790474310737716,0.0,2.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arab Movement of Azawad,99,2015,0,4,Mali,1,0,0,0,0,0,0,0,1,,,,,,100.0,0.0,0.0,1.0,0.0,0.17174354909761647,0.0,3.0,3.0,0,,,,0.6666666666666665,1.0,,,9,,,,,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0
Arab Movement of Azawad,99,2016,0,5,Mali,1,0,0,0,0,0,0,0,1,,,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arab People's Group,100,2011,1,1,Iran,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.013246510054591253,0.0,1.0,6.0,5,,,,0.0,0.0,,,9,,,,,,3.0,3.0,0.0,0.0,3.0,3.0,0.0,6.0
Arab Revolutionary Front,101,1986,1,1,France,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,,10.0,0.0,1.0,0.0,0.0,0.017503113935242433,1.0,1.0,1.0,2,,,,0.0,0.0,,,9,,,,,,0.0,1.0,0.0,,0.0,,,
Arabian Peninsula Freemen,102,1989,1,1,Belgium,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.10062693599935679,1.0,1.0,1.0,2,,,,0.0,0.0,,,9,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Arakan Army (AA),103,2009,0,1,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arakan Army (AA),103,2010,0,2,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arakan Army (AA),103,2011,0,3,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arakan Army (AA),103,2012,0,4,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arakan Army (AA),103,2013,0,5,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arakan Army (AA),103,2014,0,6,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arakan Army (AA),103,2015,0,7,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.019082633317144264,0.0,1.0,1.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Arakan Army (AA),103,2016,0,8,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.018908873656446525,0.0,1.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arakan Liberation Party,104,2015,0,1,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.019082633317144264,1.0,1.0,,0,,,,0.0,1.0,,,9,,,,,0.0,,,0.0,0.0,,,0.0,
Arakan Liberation Party,104,2016,0,2,Myanmar,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,1998,0,1,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,1999,0,2,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2000,0,3,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2001,0,4,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2002,0,5,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2003,0,6,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2004,0,7,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2005,0,8,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2006,0,9,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2007,0,10,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2008,0,11,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2009,0,12,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2010,0,13,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2011,0,14,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.05829762652290161,0.0,1.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2012,0,15,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2013,0,16,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2014,0,17,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2015,0,18,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arauco Malleco Coordinating Group (CAM) - Chile,105,2016,0,19,Chile,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arbav Martyrs of Khuzestan,106,2005,1,1,Iran,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.014200146031461757,0.0,1.0,93.0,2,,,,0.0,0.0,,,9,,,,,,8.0,85.0,0.0,0.0,8.0,85.0,0.0,93.0
Argentine Anti-Communist Alliance,107,1974,0,1,Argentina,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,,100.0,0.0,0.0,1.0,0.0,0.038994707092427514,1.0,1.0,2.0,0,,,,0.0,0.0,,,9,1.0,,,,0.0,2.0,0.0,,0.0,,0.0,,
Argentine Anti-Communist Alliance,107,1975,0,2,Argentina,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,,100.0,0.0,0.0,1.0,0.0,0.03836271757655041,0.0,1.0,,0,,,,0.0,0.0,,,9,1.0,,,,0.0,,,0.0,0.0,,,0.0,
Argentine Anti-Communist Alliance,107,1976,1,3,Argentina,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,,100.0,0.0,0.0,1.0,0.0,0.22661047532604714,0.6666666666666666,6.0,40.0,3,,,,0.5,1.0,,,9,1.0,,,,1.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0
Armata Corsa,108,1999,0,1,France,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armata Corsa,108,2000,0,2,France,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.016416991586291813,1.0,1.0,0.0,0,,,,0.0,0.0,,,9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armata Corsa,108,2001,1,3,France,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.03259588936498807,0.0,2.0,0.0,5,,,,0.5,0.0,,,9,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armata di Liberazione Naziunale (ALN),109,2002,0,1,France,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,,,,,0,,,,,,,,9,,,,,,,,,,,,,
Armata di Liberazione Naziunale (ALN),109,2003,1,2,France,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,,,,,3,,,,,,,,9,,,,,,,,,,,,,
Armed Commandos of Liberation,110,1970,0,1,Puerto Rico,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,10.0,1.0,0.0,0.0,0.0,1.839587932303164,1.0,5.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Commandos of Liberation,110,1971,0,2,Puerto Rico,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Commandos of Liberation,110,1972,1,3,Puerto Rico,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,0.0,0.0,,,9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1975,0,1,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1976,0,2,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1977,0,3,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1978,0,4,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,1.8109725012880542,0.3333333333333333,8.0,7.0,0,,,,0.625,1.0,,,9,1.0,,,,,3.0,4.0,0.0,0.0,3.0,4.0,0.0,7.0
Armed Forces of National Resistance (FARN),111,1979,0,5,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,6.442560353461077,0.4444444444444444,29.0,14.0,0,,,,0.48010973936899853,1.0,,,9,1.0,,,,,14.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
Armed Forces of National Resistance (FARN),111,1980,0,6,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1981,0,7,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1982,0,8,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1983,0,9,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1984,0,10,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1985,0,11,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1986,0,12,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1987,0,13,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1988,0,14,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1989,0,15,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1990,0,16,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Forces of National Resistance (FARN),111,1991,1,17,El Salvador,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Islamic Group (GIA),112,1992,0,1,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,1.0,4.0,9,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Islamic Group (GIA),112,1993,0,2,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.17994505845497227,1.0,5.0,13.0,0,,,,0.48,1.0,1.0,4.0,9,1.0,,,,1.0,12.0,1.0,7.0,0.0,5.0,1.0,7.0,6.0
Armed Islamic Group (GIA),112,1994,0,3,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,1.0577438964386927,0.3333333333333333,30.0,55.0,0,,,,0.7866666666666667,1.0,1.0,4.0,9,1.0,,,,2.0,47.0,8.0,0.0,0.0,47.0,8.0,0.0,55.0
Armed Islamic Group (GIA),112,1995,0,4,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,2.283397437986558,0.06779661016949153,66.0,943.0,0,,,,0.575621301775148,1.0,1.0,4.0,9,1.0,,,,0.0,177.0,766.0,0.0,0.0,177.0,766.0,0.0,943.0
Armed Islamic Group (GIA),112,1996,0,5,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.23800282985364696,0.2857142857142857,7.0,145.0,0,,,,0.6938775510204082,1.0,1.0,4.0,9,1.0,,,,2.0,33.0,112.0,0.0,0.0,33.0,112.0,0.0,145.0
Armed Islamic Group (GIA),112,1997,0,6,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.30113589463241663,0.0,9.0,131.0,0,,,,0.21875,0.0,1.0,4.0,9,1.0,,,,0.0,128.0,3.0,0.0,0.0,128.0,3.0,0.0,131.0
Armed Islamic Group (GIA),112,1998,0,7,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.46150196738288696,0.14285714285714285,14.0,566.0,0,0.0,1.0,0.0,0.40816326530612246,0.0,1.0,4.0,0,1.0,,,,0.0,367.0,199.0,0.0,0.0,367.0,199.0,0.0,566.0
Armed Islamic Group (GIA),112,1999,0,8,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.22752675202668643,0.0,7.0,106.0,0,0.0,1.0,0.0,0.40816326530612246,0.0,1.0,4.0,0,1.0,,,,0.0,72.0,34.0,0.0,0.0,72.0,34.0,0.0,106.0
Armed Islamic Group (GIA),112,2000,0,9,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.12827230671447803,0.0,4.0,10.0,0,0.0,1.0,0.0,0.375,0.0,1.0,4.0,0,1.0,,,,0.0,10.0,0.0,1.0,0.0,9.0,0.0,1.0,9.0
Armed Islamic Group (GIA),112,2001,0,10,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.1266137195524471,0.0,4.0,34.0,0,0.0,1.0,0.0,0.375,0.0,1.0,4.0,0,1.0,,,,0.0,28.0,6.0,0.0,0.0,28.0,6.0,0.0,34.0
Armed Islamic Group (GIA),112,2002,0,11,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.18752903183824146,0.0,6.0,64.0,0,0.0,1.0,0.0,0.4444444444444445,0.0,1.0,5.0,0,1.0,,,,2.0,56.0,8.0,1.0,0.0,55.0,8.0,1.0,63.0
Armed Islamic Group (GIA),112,2003,0,12,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.1234434018483304,0.0,4.0,31.0,0,0.0,1.0,0.0,0.375,0.0,1.0,5.0,0,1.0,,,,0.0,27.0,4.0,0.0,0.0,27.0,4.0,0.0,31.0
Armed Islamic Group (GIA),112,2004,0,13,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,,0,1.0,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armed Islamic Group (GIA),112,2005,1,14,Algeria,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,,1000.0,1.0,0.0,0.0,0.0,0.030040461196781332,0.0,1.0,8.0,1,0.0,1.0,0.0,0.0,0.0,,,0,1.0,,,,1.0,3.0,5.0,0.0,0.0,3.0,5.0,0.0,8.0
Armed Revolutionary Action (ENEDRA),113,2008,0,1,Greece,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.18054059450753987,,2.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,,,,,,
Armed Revolutionary Action (ENEDRA),113,2009,1,2,Greece,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.09003317452381679,,1.0,0.0,5,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,,,,,,
Armenian Red Army,114,1982,1,1,"Lebanon,Netherlands",2,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,,10.0,0.0,0.0,0.0,1.0,0.11802915390919048,1.0,1.0,1.0,1,,,,0.0,0.0,,,9,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Armenian Revolutionary Army,115,1970,0,1,"Belgium,Portugal,U.S.,Austria,Canada,Turkey,Armenia",7,1,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian Revolutionary Army,115,1971,0,2,"Belgium,Portugal,U.S.,Austria,Canada,Turkey,Armenia",7,1,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian Revolutionary Army,115,1972,0,3,"Belgium,Portugal,U.S.,Austria,Canada,Turkey,Armenia",7,1,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenian Revolutionary Army,115,1973,0,4,"Belgium,Portugal,U.S.,Austria,Canada,Turkey,Armenia",7,1,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,9,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
